"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Rios L.A.; Barraza M.J.; Robles P.A.; Quezada G.R.","Rios, Luis A. (59756411500); Barraza, Melanny J. (59756776900); Robles, Pedro A. (12774054800); Quezada, Gonzalo R. (56461257700)","59756411500; 59756776900; 12774054800; 56461257700","Chalcopyrite Flotation, Molecular Design and Smart Industry: A Review","2025","International Journal of Molecular Sciences","26","8","3613","","","7","10.3390/ijms26083613","https://www.scopus.com/pages/publications/105003776879?origin=resultslist","Review","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105003776879"
"Delgado-Torres A.M.; Campo A.; Masip-Macia Y.","Delgado-Torres, Agustín M. (16424712900); Campo, Antonio (23157654000); Masip-Macia, Yunesky (36159702500)","16424712900; 23157654000; 36159702500","Compact Algebraic Asymptotes for Small and Large Time Surface Temperatures for Regular Solid Bodies Heated with Uniform Heat Flux: Scrutiny of New Critical Fourier Numbers","2021","Journal of Thermal Science and Engineering Applications","13","3","031001","","","0","10.1115/1.4047939","https://www.scopus.com/pages/publications/85091960660?origin=resultslist","Article","Final","","Scopus","2-s2.0-85091960660"
"Garcia J.; Rios-Colque L.; Peña A.; Rojas L.","Garcia, Jose (7406129672); Rios-Colque, Luis (57189221267); Peña, Alvaro (56959863300); Rojas, Luis (60263041200)","7406129672; 57189221267; 56959863300; 60263041200","Condition Monitoring and Predictive Maintenance in Industrial Equipment: An NLP-Assisted Review of Signal Processing, Hybrid Models, and Implementation Challenges","2025","Applied Sciences (Switzerland)","15","10","5465","","","39","10.3390/app15105465","https://www.scopus.com/pages/publications/105006678920?origin=resultslist","Review","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105006678920"
"Vallejo F.; Díaz-Robles L.; Vega R.; Cubillos F.; Espinoza A.P.; Pinilla F.; Pino-Cortés E.","Vallejo, Fidel (57211057346); Díaz-Robles, Luis (23060179200); Vega, Ricardo (56223528200); Cubillos, Francisco (6603422314); Espinoza, Andrea Perez (57203582471); Pinilla, Felipe (57219282186); Pino-Cortés, Ernesto (56830455800)","57211057346; 23060179200; 56223528200; 6603422314; 57203582471; 57219282186; 56830455800","An experimental study for municipal organic waste and sludge treated by hydrothermal carbonization","2020","Chemical Engineering Transactions","81","","","355","360","12","10.3303/CET2081060","https://www.scopus.com/pages/publications/85092091161?origin=resultslist","Article","Final","","Scopus","2-s2.0-85092091161"
"Jara-Guajardo P.; Cabrera P.; Celis F.; Soler M.; Berlanga I.; Parra-Muñoz N.; Acosta G.; Albericio F.; Guzman F.; Campos M.; Alvarez A.; Morales-Zavala F.; Kogan M.J.","Jara-Guajardo, Pedro (57216374754); Cabrera, Pablo (35253414300); Celis, Freddy (24075210700); Soler, Mónica (56223015500); Berlanga, Isadora (37086932200); Parra-Muñoz, Nicole (57212455863); Acosta, Gerardo (14630157200); Albericio, Fernando (7005138070); Guzman, Fanny (7004463815); Campos, Marcelo (56225335900); Alvarez, Alejandra (7202214738); Morales-Zavala, Francisco (57201970159); Kogan, Marcelo J. (7102617437)","57216374754; 35253414300; 24075210700; 56223015500; 37086932200; 57212455863; 14630157200; 7005138070; 7004463815; 56225335900; 7202214738; 57201970159; 7102617437","Gold nanoparticles mediate improved detection of β-amyloid aggregates by fluorescence","2020","Nanomaterials","10","4","690","","","50","10.3390/nano10040690","https://www.scopus.com/pages/publications/85083342200?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85083342200"
"Vieira I.R.A.S.; Jesus Silva G.D.; Mondlhane C.; Nascimento J.L.; Gonçalves B.-H.R.F.; Caicedo Paz A.V.; Mussagy C.U.; Franco M.","Vieira, Izis Rafaela Alves Silva (60403601300); Jesus Silva, Grazielly de (60403615000); Mondlhane, Celso (59490949100); Nascimento, Júlia Lima (60403639400); Gonçalves, Ben-Hur Ramos Ferreira (57189445990); Caicedo Paz, Angie Vanessa (58030292900); Mussagy, Cassamo Ussemane (57205156967); Franco, Marcelo (56207496400)","60403601300; 60403615000; 59490949100; 60403639400; 57189445990; 58030292900; 57205156967; 56207496400","Green extraction and AI-assisted biorefinery strategies for phenolic recovery from avocado agro-residues: Environmental and techno-economic perspectives","2026","Journal of Environmental Chemical Engineering","14","2","121809","","","0","10.1016/j.jece.2026.121809","https://www.scopus.com/pages/publications/105030413600?origin=resultslist","Article","Final","","Scopus","2-s2.0-105030413600"
"Lazo Y.; Crawford B.; Cisternas-Caneo F.; Barrera-Garcia J.; Soto R.; Giachetti G.","Lazo, Yoslandy (26029395300); Crawford, Broderick (23395875300); Cisternas-Caneo, Felipe (57219988879); Barrera-Garcia, José (58843404200); Soto, Ricardo (24403038600); Giachetti, Giovanni (24481355300)","26029395300; 23395875300; 57219988879; 58843404200; 24403038600; 24481355300","Evolution and Trends of the Exploration–Exploitation Balance in Bio-Inspired Optimization Algorithms: A Bibliometric Analysis of Metaheuristics","2025","Biomimetics","10","8","517","","","2","10.3390/biomimetics10080517","https://www.scopus.com/pages/publications/105014468147?origin=resultslist","Review","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105014468147"
"Mussagy C.U.; Alvarado-Holtheuer C.N.; Pessoa A., Jr; Farias F.O.","Mussagy, Cassamo U. (57205156967); Alvarado-Holtheuer, Cristobál N. (60204484900); Pessoa, Adalberto (7004373340); Farias, Fabiane O. (57194337358)","57205156967; 60204484900; 7004373340; 57194337358","Emerging biosolvents for microbial astaxanthin recovery: Molecular insights into green solutions for the 21st century","2026","Separation and Purification Technology","383","","136174","","","0","10.1016/j.seppur.2025.136174","https://www.scopus.com/pages/publications/105022423559?origin=resultslist","Article","Final","","Scopus","2-s2.0-105022423559"
"Noriega-Rodríguez D.; Soto-Maldonado C.; Torres-Alarcón C.; Pastrana-Castro L.; Weinstein-Oppenheimer C.; Zúñiga-Hansen M.E.","Noriega-Rodríguez, Diana (57219094599); Soto-Maldonado, Carmen (7007083173); Torres-Alarcón, Cristian (57219091968); Pastrana-Castro, Lorenzo (57190968916); Weinstein-Oppenheimer, Caroline (8789487000); Zúñiga-Hansen, María Elvira (57219094159)","57219094599; 7007083173; 57219091968; 57190968916; 8789487000; 57219094159","Valorization of globe artichoke (Cynara Scolymus) agro-industrial discards, obtaining an extract with a selective eect on viability of cancer cell lines","2020","Processes","8","6","715","","","31","10.3390/pr8060715","https://www.scopus.com/pages/publications/85087805191?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85087805191"
"Gómez-Pulid J.A.; Park Y.; Soto R.","Gómez-Pulid, Juan A. (6505916983); Park, Young (56111161400); Soto, Ricardo (24403038600)","6505916983; 56111161400; 24403038600","Advanced techniques in the analysis and prediction of students' behaviour in technology-enhanced learning contexts","2020","Applied Sciences (Switzerland)","10","18","6178","","","4","10.3390/APP10186178","https://www.scopus.com/pages/publications/85091696184?origin=resultslist","Editorial","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85091696184"
"Rojas L.; Peña Á.; Garcia J.","Rojas, Luis (60263041200); Peña, Álvaro (56959863300); Garcia, José (7406129672)","60263041200; 56959863300; 7406129672","AI-Driven Predictive Maintenance in Mining: A Systematic Literature Review on Fault Detection, Digital Twins, and Intelligent Asset Management","2025","Applied Sciences (Switzerland)","15","6","3337","","","78","10.3390/app15063337","https://www.scopus.com/pages/publications/105000967139?origin=resultslist","Review","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105000967139"
"Kou X.; Anjum T.; Sun K.; Liu L.; Ji G.; Laeeq Khan A.; Elma M.; Olguin G.","Kou, Xiaonan (58059136300); Anjum, Tanzila (57220549543); Sun, Kuo (57343744600); Liu, Liang (57191416701); Ji, Guozhao (55262553900); Laeeq Khan, Asim (35329787700); Elma, Muthia (55758444600); Olguin, Gianni (56043666900)","58059136300; 57220549543; 57343744600; 57191416701; 55262553900; 35329787700; 55758444600; 56043666900","Insights into the pore size distribution of amorphous silica membranes using gas permeation activation energies","2025","Journal of Membrane Science","713","","123269","","","13","10.1016/j.memsci.2024.123269","https://www.scopus.com/pages/publications/85202861503?origin=resultslist","Article","Final","","Scopus","2-s2.0-85202861503"
"Santacruz-Yunga E.; Silva-Rojas P.; Plaza E.; Trejo-Soto C.","Santacruz-Yunga, E. (58619622300); Silva-Rojas, P. (59716846200); Plaza, E. (36987075800); Trejo-Soto, C. (54279608700)","58619622300; 59716846200; 36987075800; 54279608700","Smoothed particle hydrodynamics modeling and experimental validation of pressure-driven microchannel filling","2025","Physics of Fluids","37","8","082031","","","0","10.1063/5.0283435","https://www.scopus.com/pages/publications/105013060159?origin=resultslist","Article","Final","","Scopus","2-s2.0-105013060159"
"de Oliveira U.R.; Brasil T.F.; Aprigliano V.; Santos C.R.D.; Lima G.B.A.","de Oliveira, Ualison Rébula (8210278500); Brasil, Tommy Figueiredo (59756923800); Aprigliano, Vicente (58106736100); Santos, Ciro Rodrigues dos (59756923900); Lima, Gilson Brito Alves (57209025457)","8210278500; 59756923800; 58106736100; 59756923900; 57209025457","Evaluation of ISO 31010 Techniques for Supply Chain Risk Management in Automotive Suppliers","2025","Applied Sciences (Switzerland)","15","8","4169","","","3","10.3390/app15084169","https://www.scopus.com/pages/publications/105003721517?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105003721517"
"Cabrera-Castillo E.H.; Castillo I.; Ciudad G.; Jeison D.; Ortega-Bravo J.C.","Cabrera-Castillo, E.H. (57224951981); Castillo, I. (57224949311); Ciudad, G. (13608802000); Jeison, D. (6507881259); Ortega-Bravo, J.C. (57190489122)","57224951981; 57224949311; 13608802000; 6507881259; 57190489122","FO-MD setup analysis for acid mine drainage treatment in Chile: An experimental-theoretical economic assessment compared with FO-RO and single RO","2021","Desalination","514","","115164","","","25","10.1016/j.desal.2021.115164","https://www.scopus.com/pages/publications/85108735057?origin=resultslist","Article","Final","","Scopus","2-s2.0-85108735057"
"Anjum T.; Qin T.H.; Olguin G.; Wang Y.; Zhang D.; Kou X.; Wang D.K.; Zhang X.; Ladewig B.; Khan A.L.; Ji G.","Anjum, Tanzila (57220549543); Qin, Tian Heng (58619771100); Olguin, Gianni (56043666900); Wang, Yinxiang (57218520389); Zhang, Dongkuan (59933781300); Kou, Xiaonan (58059136300); Wang, David K. (57194738295); Zhang, Xiaozhen (57198063883); Ladewig, Bradley (12645530400); Khan, Asim Laeeq (35329787700); Ji, Guozhao (55262553900)","57220549543; 58619771100; 56043666900; 57218520389; 59933781300; 58059136300; 57194738295; 57198063883; 12645530400; 35329787700; 55262553900","Impact of freeze drying on pore size distribution of amorphous silica membranes derived from gas permeation activation energies","2026","Separation and Purification Technology","395","","137736","","","1","10.1016/j.seppur.2026.137736","https://www.scopus.com/pages/publications/105033887976?origin=resultslist","Article","Final","","Scopus","2-s2.0-105033887976"
"Monturil I.L.C.; Sales M.M.; Inacio P.A.; Aprigliano V.; Leonardo P.S.; Oliveira-Silva I.; Cunha R.M.; Chiappa G.R.; Fajemiroye J.O.; Vieira R.P.; Lopes-Martins R.A.B.; Sá Filho A.S.","Monturil, Izabela Linhares Campos (59558113000); Sales, Marcelo Magalhães (36644863400); Inacio, Pedro Augusto (58725298400); Aprigliano, Vicente (58106736100); Leonardo, Patricia Sardinha (12791441800); Oliveira-Silva, Iransé (57088985600); Cunha, Raphael Martins (55256880400); Chiappa, Gaspar R. (12244206400); Fajemiroye, James Oluwagbamigbe (55173866200); Vieira, Rodolfo P. (22982307700); Lopes-Martins, Rodrigo Alvaro Brandão (6602553851); Sá Filho, Alberto Souza (57151413300)","59558113000; 36644863400; 58725298400; 58106736100; 12791441800; 57088985600; 55256880400; 12244206400; 55173866200; 22982307700; 6602553851; 57151413300","Not All Forms of Exercise Lead to Positive Affect: A Comparative Monitoring Between an Imposed and Self-Adjusted Prescription in Recreational Runners—A Cross-Sectional Randomized Controlled Study","2025","Applied Sciences (Switzerland)","15","3","1549","","","2","10.3390/app15031549","https://www.scopus.com/pages/publications/85217849681?origin=resultslist","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85217849681"
"Clavero C.; Urrutia P.; Conejeros R.; Romero O.; Wilson L.","Clavero, Camila (59336678900); Urrutia, Paulina (55580306800); Conejeros, Raúl (35611393300); Romero, Oscar (26667441500); Wilson, Lorena (7403520925)","59336678900; 55580306800; 35611393300; 26667441500; 7403520925","Selection of the Compromised Operating Condition of a One-Pot Multi-Enzymatic Reaction Using Individually Immobilised Enzymes: Production of Lactofructose Syrup","2025","Food and Bioprocess Technology","18","3","","2661","2672","1","10.1007/s11947-024-03616-5","https://www.scopus.com/pages/publications/85206359393?origin=resultslist","Article","Final","","Scopus","2-s2.0-85206359393"
"Carlesi C.; Guajardo N.; Schrebler R.; Carrasco S.","Carlesi, Carlos (56998584200); Guajardo, Nadia (56728431500); Schrebler, Rodrigo (56526623100); Carrasco, Samuel (57204606950)","56998584200; 56728431500; 56526623100; 57204606950","The capture of a dilute stream of industrially generated sulfur dioxide in an aqueous solution of the ionic liquid 1-butyl-3-methylimidazolium chloride [bmim][Cl]","2020","Chemical Engineering Communications","207","11","","1591","1604","3","10.1080/00986445.2019.1668786","https://www.scopus.com/pages/publications/85074033605?origin=resultslist","Article","Final","","Scopus","2-s2.0-85074033605"
"Wancura J.H.C.; Cipolatti E.P.; Manoel E.A.; Nitbani F.O.; Caicedo-Paz A.V.; Mussagy C.U.; Abdellatief T.M.M.; Mustafa A.; di Bitonto L.","Wancura, João H. C. (57200723356); Cipolatti, Eliane Pereira (36625029600); Manoel, Evelin Andrade (47661469000); Nitbani, Febri Odel (57000388400); Caicedo-Paz, Angie Vanessa (58030292900); Mussagy, Cassamo Ussemane (57205156967); Abdellatief, Tamer M. M. (57211339610); Mustafa, Ahmad (55785371100); di Bitonto, Luigi (56110061900)","57200723356; 36625029600; 47661469000; 57000388400; 58030292900; 57205156967; 57211339610; 55785371100; 56110061900","Advanced Biocatalytic Processes for the Conversion of Renewable Feedstocks into High-Value Oleochemicals","2025","Catalysts","15","6","600","","","4","10.3390/catal15060600","https://www.scopus.com/pages/publications/105008996712?origin=resultslist","Review","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105008996712"
"Panotopoulos G.; Rincón Á.","Panotopoulos, Grigoris (55876981500); Rincón, Ángel (56763719900)","55876981500; 56763719900","Relativistic strange quark stars in Lovelock gravity","2019","European Physical Journal Plus","134","9","472","","","15","10.1140/epjp/i2019-12853-1","https://www.scopus.com/pages/publications/85073242636?origin=resultslist","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85073242636"
"Martinez F.; Farías J.","Martinez, F. (57220791221); Farías, J. (59749223000)","57220791221; 59749223000","Friction factor and surface deformation of subcritical flows on a train of cylindrical ribs","2025","River Flow - Proceedings of the 12th International Conference on Fluvial Hydraulics, River Flow 2024","","","","359","367","1","10.1201/9781003475378-54","https://www.scopus.com/pages/publications/105003287851?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-105003287851"
"Morales J.W.; Galleguillos H.R.; Hernández-Luis F.; Rodríguez-Raposo R.","Morales, Jaime W. (16417082300); Galleguillos, Héctor R. (6602755098); Hernández-Luis, Felipe (6603382597); Rodríguez-Raposo, Raquel (24291227900)","16417082300; 6602755098; 6603382597; 24291227900","Activity coefficients of naclo4 in (Peg 4000 + h2o) mixtures at 288.15, 298.15 and 308.15 k","2020","Iranian Journal of Chemistry and Chemical Engineering","39","2","","145","157","3","10.30492/IJCCE.2020.33284","https://www.scopus.com/pages/publications/85090635623?origin=resultslist","Article","Final","","Scopus","2-s2.0-85090635623"
"Berrios S.; Leiva D.; Olivares B.; Allende-Cid H.; Hermosilla P.","Berrios, Sebastian (59713368800); Leiva, Dante (59145448000); Olivares, Bastian (60017678100); Allende-Cid, Héctor (57208732887); Hermosilla, Pamela (57203111863)","59713368800; 59145448000; 60017678100; 57208732887; 57203111863","Systematic Review: Malware Detection and Classification in Cybersecurity","2025","Applied Sciences (Switzerland)","15","14","7747","","","18","10.3390/app15147747","https://www.scopus.com/pages/publications/105011868783?origin=resultslist","Review","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105011868783"
"Lucay F.A.; Lopez-Arenas T.; Sales-Cruz M.; Gálvez E.D.; Cisternas L.A.","Lucay, F.A. (39961791000); Lopez-Arenas, T. (55993676500); Sales-Cruz, M. (14016743500); Gálvez, E.D. (7006829940); Cisternas, L.A. (6603665617)","39961791000; 55993676500; 14016743500; 7006829940; 6603665617","Performance profiles for benchmarking of global sensitivity analysis algorithms; [Perfiles De Desempeño Para La Evaluación Comparativa De Algoritmos De Análisis De Sensibilidad Global]","2020","Revista Mexicana de Ingeniera Quimica","19","1","","423","444","12","10.24275/rmiq/Sim547","https://www.scopus.com/pages/publications/85073719099?origin=resultslist","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85073719099"
"Gornall J.; Peña A.; Pinto H.; Rojas J.; Correa F.; García J.","Gornall, Jose (59349537800); Peña, Alvaro (56959863300); Pinto, Hernan (57193934642); Rojas, Jorge (60329125000); Correa, Fabiano (14631742600); García, Jose (7406129672)","59349537800; 56959863300; 57193934642; 60329125000; 14631742600; 7406129672","Extended Realityin Construction 4.0: A Systematic Review of Applications, Implementation Barriers, and Research Trends","2026","Applied Sciences (Switzerland)","16","1","9","","","0","10.3390/app16010009","https://www.scopus.com/pages/publications/105027293187?origin=resultslist","Review","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105027293187"
"Núñez M.; Naciff A.; Cuadros F.; Rojas C.; Carvallo G.; Yáñez C.","Núñez, Mauricio (57201996113); Naciff, Antonia (59181504900); Cuadros, Fabián (58648729300); Rojas, Constanza (57195491321); Carvallo, Gastón (12786256200); Yáñez, Carolina (58914960100)","57201996113; 59181504900; 58648729300; 57195491321; 12786256200; 58914960100","Adapting to UV: Integrative Genomic and Structural Analysis in Bacteria from Chilean Extreme Environments","2025","International Journal of Molecular Sciences","26","12","5842","","","0","10.3390/ijms26125842","https://www.scopus.com/pages/publications/105009022354?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105009022354"
"Seriani S.; Aprigliano V.; Garcia G.; Lopez A.; Fujiyama T.","Seriani, Sebastian (56545753100); Aprigliano, Vicente (56252185900); Garcia, Gonzalo (24463584200); Lopez, Ariel (58872370200); Fujiyama, Taku (26640412100)","56545753100; 56252185900; 24463584200; 58872370200; 26640412100","The Pedestrian Level of Service in Metro Stations: A Pilot Study Based on Passenger Detection Techniques","2024","Applied Sciences (Switzerland)","14","15","6515","","","4","10.3390/app14156515","https://www.scopus.com/pages/publications/85200847249?origin=resultslist","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85200847249"
"Atencio E.; Araya P.; Oyarce F.; Herrera R.F.; Muñoz-La Rivera F.; Lozano-Galant F.","Atencio, Edison (57215433542); Araya, Pablo (59434243500); Oyarce, Francisco (57901394600); Herrera, Rodrigo F. (57192660568); Muñoz-La Rivera, Felipe (57217534356); Lozano-Galant, Fidel (58962397900)","57215433542; 59434243500; 57901394600; 57192660568; 57217534356; 58962397900","Towards the Integration and Automation of the Design Process for Domestic Drinking-Water and Sewerage Systems with BIM","2022","Applied Sciences (Switzerland)","12","18","9063","","","15","10.3390/app12189063","https://www.scopus.com/pages/publications/85138533472?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85138533472"
"López J.; Vera C.; Bustos R.; Florez-Mendez J.","López, Jéssica (26662289800); Vera, Carlos (55238284100); Bustos, Rubén (7003350908); Florez-Mendez, Jennyfer (57210315972)","26662289800; 55238284100; 7003350908; 57210315972","Native berries of Chile: a comprehensive review on nutritional aspects, functional properties, and potential health benefits","2021","Journal of Food Measurement and Characterization","15","2","","1139","1160","18","10.1007/s11694-020-00699-4","https://www.scopus.com/pages/publications/85093965180?origin=resultslist","Review","Final","","Scopus","2-s2.0-85093965180"
"Crawford B.; López Cortés B.; Cisternas-Caneo F.; Gómez-Pulido J.M.; Olivares R.; Soto R.; Barrera-Garcia J.; Brante-Aguilera C.; Giachetti G.","Crawford, Broderick (23395875300); López Cortés, Benjamín (60159666600); Cisternas-Caneo, Felipe (57219988879); Gómez-Pulido, José Manuel (36767542700); Olivares, Rodrigo (55096374700); Soto, Ricardo (24403038600); Barrera-Garcia, José (58843404200); Brante-Aguilera, Cristóbal (59918247500); Giachetti, Giovanni (24481355300)","23395875300; 60159666600; 57219988879; 36767542700; 55096374700; 24403038600; 58843404200; 59918247500; 24481355300","New Binary Reptile Search Algorithms for Binary Optimization Problems","2025","Biomimetics","10","10","653","","","0","10.3390/biomimetics10100653","https://www.scopus.com/pages/publications/105020008293?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105020008293"
"Lopez A.; Dusicka P.","Lopez, Alvaro (57203782718); Dusicka, Peter (6505837109)","57203782718; 6505837109","Implementation of a novel inertial mass system and comparison to existing mass-rig systems for shake table experiments","2021","Applied Sciences (Switzerland)","11","2","692","1","25","2","10.3390/app11020692","https://www.scopus.com/pages/publications/85100011515?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85100011515"
"Saavedra J.; Tello-Ortiz F.","Saavedra, Joel (7202229159); Tello-Ortiz, Francisco (55926788000)","7202229159; 55926788000","Unified first law of thermodynamics in Gauss–Bonnet gravity on an FLRW background","2024","European Physical Journal Plus","139","7","657","","","2","10.1140/epjp/s13360-024-05467-7","https://www.scopus.com/pages/publications/85199766501?origin=resultslist","Article","Final","","Scopus","2-s2.0-85199766501"
"Rivera J.L.V.; Gonçalves E.; Soares P.V.; Milito G.; Perez J.O.R.; Roque G.F.P.; Fernández M.V.; Losada H.F.; Pereira F.A.; Del Pino G.G.; Soto A.R.","Rivera, Jose Luis Valin (57215038914); Gonçalves, Edison (7004990757); Soares, Paulo Vinicius (12763284900); Milito, Giovana (55676028100); Perez, Jorge Octavio Ricardo (16053410300); Roque, Guillermo Francisco Palacios (57218956104); Fernández, Meylí Valin (57193826774); Losada, Henry Figueredo (57798089700); Pereira, Fabrícia Araújo (55676569600); Del Pino, Gilberto Garcia (55737167200); Soto, Alexander Rodriguez (57731773400)","57215038914; 7004990757; 12763284900; 55676028100; 16053410300; 57218956104; 57193826774; 57798089700; 55676569600; 55737167200; 57731773400","The Restored Premolars Biomechanical Behavior: FEM and Experimental Moiré Analyses","2022","Applied Sciences (Switzerland)","12","13","6768","","","7","10.3390/app12136768","https://www.scopus.com/pages/publications/85134038707?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85134038707"
"Vasquez-Bonilla A.A.; Yáñez-Sepúlveda R.; Tuesta M.; Martin E.B.-S.; Monsalves-Álvarez M.; Olivares-Arancibia J.; Duclos-Bastías D.; Recabarren-Dueñas C.; Alacid F.","Vasquez-Bonilla, Aldo A. (57192810947); Yáñez-Sepúlveda, Rodrigo (57191875417); Tuesta, Marcelo (55357715300); Martin, Eduardo Báez-San (57200336294); Monsalves-Álvarez, Matías (56076647200); Olivares-Arancibia, Jorge (57205271934); Duclos-Bastías, Daniel (57211752928); Recabarren-Dueñas, Catalina (59385937700); Alacid, Fernando (24334350500)","57192810947; 57191875417; 55357715300; 57200336294; 56076647200; 57205271934; 57211752928; 59385937700; 24334350500","Acute Fatigue Impairs Heart Rate Variability and Resting Muscle Oxygen Consumption Kinetics","2024","Applied Sciences (Switzerland)","14","20","9166","","","5","10.3390/app14209166","https://www.scopus.com/pages/publications/85207495662?origin=resultslist","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85207495662"
"Mancisidor T.; Covarrubias M.; Fernandez M.E.; Norambuena N.; Galleguillos C.; Valin J.L.","Mancisidor, Tomas (60162311700); Covarrubias, Mario (35118628900); Fernandez, Maria Elena (60075290800); Norambuena, Nicolás (59730545800); Galleguillos, Cristóbal (59980069200); Valin, José Luis (6603885305)","60162311700; 35118628900; 60075290800; 59730545800; 59980069200; 6603885305","Prototype Development of a Haptic Virtual Reality SMAW Simulator for the Mechanical Engineer of the Future","2025","Applied Sciences (Switzerland)","15","20","10873","","","0","10.3390/app152010873","https://www.scopus.com/pages/publications/105020242230?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105020242230"
"Badán J.A.; Navarrete-Astorga E.; Henríquez R.; Martín Jiménez F.; Ariosa D.; Ramos-Barrado J.R.; Dalchiele E.A.","Badán, Juan Agustín (57199336451); Navarrete-Astorga, Elena (57197739815); Henríquez, Rodrigo (55554951600); Martín Jiménez, Francisco (57947034100); Ariosa, Daniel (6604021716); Ramos-Barrado, José Ramón (7004559118); Dalchiele, Enrique A. (6701854336)","57199336451; 57197739815; 55554951600; 57947034100; 6604021716; 7004559118; 6701854336","Silver Nanoparticle Arrays onto Glass Substrates Obtained by Solid-State Thermal Dewetting: A Morphological, Structural and Surface Chemical Study","2022","Nanomaterials","12","4","617","","","25","10.3390/nano12040617","https://www.scopus.com/pages/publications/85124264786?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85124264786"
"Origone A.; Barberis S.; Illanes A.; Guzmán F.; Camí G.; Liggieri C.; Martínez R.; Bernal C.","Origone, Anabella (57203284111); Barberis, Sonia (7004483087); Illanes, Andrés (7004170275); Guzmán, Fanny (7004463815); Camí, Gerardo (8419726000); Liggieri, Constanza (8579761000); Martínez, Ronny (37122378800); Bernal, Claudia (54783974500)","57203284111; 7004483087; 7004170275; 7004463815; 8419726000; 8579761000; 37122378800; 54783974500","Improvement of enzymatic performance of Asclepias curassavica L. proteases by immobilization. Application to the synthesis of an antihypertensive peptide","2020","Process Biochemistry","95","","","36","46","6","10.1016/j.procbio.2020.05.013","https://www.scopus.com/pages/publications/85084858930?origin=resultslist","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85084858930"
"Mellado R.; Cubillos C.","Mellado, Rafael (59938883100); Cubillos, Claudio (23392232700)","59938883100; 23392232700","Can Generative Artificial Intelligence Outperform Self-Instructional Learning in Computer Programming?: Impact on Motivation and Knowledge Acquisition","2025","Applied Sciences (Switzerland)","15","11","5867","","","4","10.3390/app15115867","https://www.scopus.com/pages/publications/105007785667?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105007785667"
"Diaz-Segura E.G.; Vielma J.C.; Oviedo-Veas J.E.","Diaz-Segura, Edgar Giovanny (56638613900); Vielma, Juan Carlos (57216408783); Oviedo-Veas, Jorge Eduardo (59322524500)","56638613900; 57216408783; 59322524500","Microzonation Approach for Analyzing Regional Seismic Response: A Case Study of the Dune Deposit in Concón, Chile","2024","Applied Sciences (Switzerland)","14","18","8458","","","0","10.3390/app14188458","https://www.scopus.com/pages/publications/85205256372?origin=resultslist","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85205256372"
