"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Jerez A.; Cruz Villanueva J.J.; Figueira da Silva L.F.; Demarco R.; Fuentes A.","Jerez, A. (57193527651); Cruz Villanueva, J.J. (58221978600); Figueira da Silva, L.F. (6507606204); Demarco, R. (42361029000); Fuentes, A. (8725383200)","57193527651; 58221978600; 6507606204; 42361029000; 8725383200","Measurements and modeling of PAH soot precursors in coflow ethylene/air laminar diffusion flames","2019","Fuel","236","","","452","460","24","10.1016/j.fuel.2018.09.047","https://www.scopus.com/pages/publications/85053188096?origin=resultslist","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85053188096"
"Albornoz S.; Wyman V.; Palma C.; Carvajal A.","Albornoz, Sandra (57504690500); Wyman, Valentina (57195806115); Palma, Carolyn (7007004249); Carvajal, Andrea (52063234100)","57504690500; 57195806115; 7007004249; 52063234100","Understanding of the contribution of the fungal treatment conditions in a wheat straw biorefinery that produces enzymes and biogas","2018","Biochemical Engineering Journal","140","","","140","147","35","10.1016/j.bej.2018.09.011","https://www.scopus.com/pages/publications/85054171980?origin=resultslist","Article","Final","","Scopus","2-s2.0-85054171980"
"Travieso-Torres J.C.; Ricaldi-Morales A.; Véliz-Tejo A.; Leiva-Silva F.","Travieso-Torres, Juan Carlos (9268848500); Ricaldi-Morales, Abdiel (58421787100); Véliz-Tejo, Adolfo (57767948100); Leiva-Silva, Felipe (57767706800)","9268848500; 58421787100; 57767948100; 57767706800","Robust Cascade MRAC for a Hybrid Grid-Connected Renewable Energy System","2023","Processes","11","6","1774","","","11","10.3390/pr11061774","https://www.scopus.com/pages/publications/85163844268?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85163844268"
"Medina E.; Pinter B.","Medina, Edinson (57214105649); Pinter, Balazs (57193426092)","57214105649; 57193426092","A DFT study on the redox active behavior of carbene and pyridine ligands in the oxidative and reductive quenching cycles of ruthenium photoredox catalysts","2020","Catalysts","10","1","80","","","10","10.3390/catal10010080","https://www.scopus.com/pages/publications/85078237522?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85078237522"
"Wrighton-Araneda K.; Cortés-Arriagada D.; Dreyse P.; Pascal S.; Canard G.; Sanhueza L.","Wrighton-Araneda, Kerry (57194761826); Cortés-Arriagada, Diego (47560926600); Dreyse, Paulina (14035589500); Pascal, Simon (55745616300); Canard, Gabriel (9043247400); Sanhueza, Luis (50662046800)","57194761826; 47560926600; 14035589500; 55745616300; 9043247400; 50662046800","Deciphering Electronic and Structural Effects in Copper Corrole/Graphene Hybrids**","2023","Chemistry - A European Journal","29","25","e202203175","","","2","10.1002/chem.202203175","https://www.scopus.com/pages/publications/85150506934?origin=resultslist","Article","Final","All Open Access; Bronze Open Access; Green Open Access","Scopus","2-s2.0-85150506934"
"Pizarro F.; Stuardo P.; Olivares R.; Rajo-Iglesias E.","Pizarro, Francisco (55263738800); Stuardo, Pablo (57217245599); Olivares, Ricardo (36872230700); Rajo-Iglesias, Eva (6603262783)","55263738800; 57217245599; 36872230700; 6603262783","Potential use of cold plasma discharges for frequency reconfigurability in a sievenpiper mushroom metasurface","2021","Applied Sciences (Switzerland)","11","23","11342","","","3","10.3390/app112311342","https://www.scopus.com/pages/publications/85120881601?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85120881601"
"Bolaño-Ortiz T.R.; Pascual-Flores R.M.; López-Noreña A.I.; Ruggeri M.F.; Lakkis S.G.; Fernández R.P.; Puliafito S.E.","Bolaño-Ortiz, Tomás Rafael (57213159787); Pascual-Flores, Romina María (57213147969); López-Noreña, Ana Isabel (57219196333); Ruggeri, María Florencia (57194573792); Lakkis, Susan Gabriela (25029972600); Fernández, Rafael Pedro (57069538700); Puliafito, Salvador Enrique (6507768852)","57213159787; 57213147969; 57219196333; 57194573792; 25029972600; 57069538700; 6507768852","Assessment of absorbing aerosols on austral spring snow albedo reduction by several basins in the Central Andes of Chile from daily satellite observations (2000–2016) and a case study with the WRF-Chem model","2019","SN Applied Sciences","1","11","1352","","","13","10.1007/s42452-019-1256-z","https://www.scopus.com/pages/publications/85092636070?origin=resultslist","Article","Final","All Open Access; Bronze Open Access; Green Open Access","Scopus","2-s2.0-85092636070"
"Murias M.S.; del Valle J.M.; Núñez G.A.","Murias, M. Soledad (57192371610); del Valle, José M. (7005396861); Núñez, Gonzalo A. (18437589700)","57192371610; 7005396861; 18437589700","Mathematical simulation of heat and mass transfer during controlled depressurization of supercritical CO2 in extraction vessels","2017","Journal of Supercritical Fluids","122","","","43","51","4","10.1016/j.supflu.2016.11.009","https://www.scopus.com/pages/publications/85005992062?origin=resultslist","Article","Final","","Scopus","2-s2.0-85005992062"
"Rojas C.; León A.; Pacheco M.; Chico L.; Orellana P.A.","Rojas, Carlos (57213283620); León, A. (22938373600); Pacheco, M. (57217223434); Chico, Leonor (6602858298); Orellana, P.A. (56246097800)","57213283620; 22938373600; 57217223434; 6602858298; 56246097800","Tuning the conductance of carbon rings with impurities and electric fields","2023","RSC Advances","13","32","","22358","22366","0","10.1039/d3ra03297c","https://www.scopus.com/pages/publications/85169155456?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85169155456"
"Mendoza M.; Valenzuela S.; Núñez-Mussa E.; Padilla F.; Providel E.; Campos S.; Bassi R.; Riquelme A.; Aldana V.; López C.","Mendoza, Marcelo (7101729849); Valenzuela, Sebastián (26325116700); Núñez-Mussa, Enrique (57205606067); Padilla, Fabián (57223676886); Providel, Eliana (55323060000); Campos, Sebastián (58249177000); Bassi, Renato (58249410000); Riquelme, Andrea (58248943000); Aldana, Valeria (58248705200); López, Claudia (35519570300)","7101729849; 26325116700; 57205606067; 57223676886; 55323060000; 58249177000; 58249410000; 58248943000; 58248705200; 35519570300","A Study on Information Disorders on Social Networks during the Chilean Social Outbreak and COVID-19 Pandemic","2023","Applied Sciences (Switzerland)","13","9","5347","","","17","10.3390/app13095347","https://www.scopus.com/pages/publications/85159288701?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85159288701"
"Sadino-Riquelme M.C.; Rivas J.; Jeison D.; Donoso-Bravo A.; Hayes R.E.","Sadino-Riquelme, M. Constanza (57214892787); Rivas, José (57204664136); Jeison, David (6507881259); Donoso-Bravo, Andrés (25723108900); Hayes, Robert E. (57203044203)","57214892787; 57204664136; 6507881259; 25723108900; 57203044203","Computational modelling of mixing tanks for bioprocesses: Developing a comprehensive workflow","2022","Canadian Journal of Chemical Engineering","100","11","","3210","3226","5","10.1002/cjce.24220","https://www.scopus.com/pages/publications/85111451414?origin=resultslist","Article","Final","","Scopus","2-s2.0-85111451414"
"Casas R.; Casas F.; Bustos J.","Casas, R. (58400819200); Casas, F. (57209063736); Bustos, J. (35812039200)","58400819200; 57209063736; 35812039200","Design of profitable networks of biogas plants in Chile","2021","SN Applied Sciences","3","6","635","","","2","10.1007/s42452-021-04605-5","https://www.scopus.com/pages/publications/85106240137?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85106240137"
"Gutiérrez N.; Mancilla N.; Saavedra D.; García A.; Severino G.; Escudero F.; Demarco R.; Fuentes A.","Gutiérrez, Nicolás (57225207479); Mancilla, Nicolás (59145985700); Saavedra, Denisse (60552185800); García, Amanda (59229402000); Severino, Gonzalo (55911944000); Escudero, Felipe (57021488500); Demarco, Rodrigo (42361029000); Fuentes, Andrés (8725383200)","57225207479; 59145985700; 60552185800; 59229402000; 55911944000; 57021488500; 42361029000; 8725383200","Characterizing the Interactions Between Flow Dynamics and Soot Production in Ethylene Non-Premixed Pulsed Flames","2026","Flow, Turbulence and Combustion","116","3","42","","","0","10.1007/s10494-026-00740-4","https://www.scopus.com/pages/publications/105034596697?origin=resultslist","Article","Final","","Scopus","2-s2.0-105034596697"
"Duarte Y.; Chaux A.; Lopez N.; Largo E.; Ramírez C.; Nuñez H.; Simpson R.; Vega O.","Duarte, Y. (57191996553); Chaux, A. (57213681996); Lopez, N. (57191993698); Largo, E. (56520351200); Ramírez, C. (36870781000); Nuñez, H. (7003943176); Simpson, R. (56239119700); Vega, O. (56063397600)","57191996553; 57213681996; 57191993698; 56520351200; 36870781000; 7003943176; 56239119700; 56063397600","Effects of Blanching and Hot Air Drying Conditions on the Physicochemical and Technological Properties of Yellow Passion Fruit (Passiflora edulis Var. Flavicarpa) by-Products","2017","Journal of Food Process Engineering","40","3","e12425","","","35","10.1111/jfpe.12425","https://www.scopus.com/pages/publications/84995792992?origin=resultslist","Article","Final","","Scopus","2-s2.0-84995792992"
"Díaz B.; Bacchiega R.; Soto G.; Kimmins S.D.; Flores M.; Hamm E.; Aguilar C.; Tamayo L.; Muñoz L.","Díaz, Bastián (58412576200); Bacchiega, Renato (58412576300); Soto, Gabriela (60017470400); Kimmins, Scott D. (36774702300); Flores, Marcos (57219908946); Hamm, Eugenio (6602698047); Aguilar, Claudio (56166871800); Tamayo, Laura (48061626000); Muñoz, Lisa (36961404000)","58412576200; 58412576300; 60017470400; 36774702300; 57219908946; 6602698047; 56166871800; 48061626000; 36961404000","Enhanced adhesion and dual antibacterial/anti-adherent function of polycaprolactone coatings on polydopamine-treated Ti-13Ta-12Sn alloy","2025","Progress in Organic Coatings","209","","109553","","","0","10.1016/j.porgcoat.2025.109553","https://www.scopus.com/pages/publications/105011838516?origin=resultslist","Article","Final","","Scopus","2-s2.0-105011838516"
"Ortega N.; Fontalvo V.M.; Guerrero F.; Toledo M.; Amador G.","Ortega, Nelson (58197266400); Fontalvo, Victor M. (57200339756); Guerrero, Fabián (56288715000); Toledo, Mario (58984742000); Amador, German (56156304800)","58197266400; 57200339756; 56288715000; 58984742000; 56156304800","Dynamic response of the performance and emissions of an LPG diesel dual-fuel engine with water injection","2023","Applied Thermal Engineering","228","","120543","","","5","10.1016/j.applthermaleng.2023.120543","https://www.scopus.com/pages/publications/85153585904?origin=resultslist","Article","Final","","Scopus","2-s2.0-85153585904"
"Cabascango T.; Ortiz K.; Pauker C.S.; Pavón I.E.; Ramoji A.; Popp J.; Pérez J.; Pinto C.M.; Rivera-Parra J.L.; Muñoz-Bisesti F.; Aldás M.B.; Araújo C.V.M.; Jentzsch P.V.","Cabascango, Tamia (57223213590); Ortiz, Karol (57223222965); Pauker, Christian Sandoval (57209822423); Pavón, Isabel Espinoza (57216156318); Ramoji, Anuradha (16069588800); Popp, Jürgen (7103251673); Pérez, Jady (57195354902); Pinto, C. Miguel (56821100400); Rivera-Parra, José Luis (47562053300); Muñoz-Bisesti, Florinella (57199255879); Aldás, María Belén (57211309846); Araújo, Cristiano V. M. (7004472609); Jentzsch, Paul Vargas (57195352577)","57223213590; 57223222965; 57209822423; 57216156318; 16069588800; 7103251673; 57195354902; 56821100400; 47562053300; 57199255879; 57211309846; 7004472609; 57195352577","Assessment of advanced oxidation processes using zebrafish in a non-forced exposure system: A proof of concept","2021","Processes","9","5","734","","","3","10.3390/pr9050734","https://www.scopus.com/pages/publications/85105251289?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85105251289"
"Kuznetsov A.E.","Kuznetsov, Aleksey E. (57192936699)","57192936699","Hexabenzocoronene functionalized with antiaromatic S- and Se-core-modified porphyrins (isophlorins): Comparison with the dyad with regular porphyrin","2022","Pure and Applied Chemistry","94","7","","747","765","3","10.1515/pac-2021-1105","https://www.scopus.com/pages/publications/85124614516?origin=resultslist","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85124614516"
"Yap V.; Gallardo J.; García A.; Escudero F.; Fuentes A.; Demarco R.","Yap, Valentina (59229526100); Gallardo, Javier (59180237300); García, Amanda (59229402000); Escudero, Felipe (57021488500); Fuentes, Andrés (8725383200); Demarco, Rodrigo (42361029000)","59229526100; 59180237300; 59229402000; 57021488500; 8725383200; 42361029000","Comparative analysis of soot formation in inverse and normal non-premixed flames under equivalent fuel consumption rate","2026","Experimental Thermal and Fluid Science","175","","111752","","","0","10.1016/j.expthermflusci.2026.111752","https://www.scopus.com/pages/publications/105035689877?origin=resultslist","Article","Final","","Scopus","2-s2.0-105035689877"
"Olguin H.; Scholtissek A.; Gonzalez S.; Gonzalez F.; Ihme M.; Hasse C.; Gutheil E.","Olguin, Hernan (55908813100); Scholtissek, Arne (56436887300); Gonzalez, Sebastian (57209888121); Gonzalez, Felipe (57391365400); Ihme, Matthias (8264647300); Hasse, Christian (56379852500); Gutheil, Eva (6603935605)","55908813100; 56436887300; 57209888121; 57391365400; 8264647300; 56379852500; 6603935605","Closure of the scalar dissipation rate in the spray flamelet equations through a transport equation for the gradient of the mixture fraction","2019","Combustion and Flame","208","","","330","350","11","10.1016/j.combustflame.2019.05.033","https://www.scopus.com/pages/publications/85068969679?origin=resultslist","Article","Final","","Scopus","2-s2.0-85068969679"
"Arriagada Romero A.; Toledo M.; Hayes R.E.; Pashchenko D.; Nikrityuk P.A.","Arriagada Romero, Andrés (57225136246); Toledo, Mario (58984742000); Hayes, Robert E. (57203044203); Pashchenko, Dmitry (55743976200); Nikrityuk, Petr A. (10338934200)","57225136246; 58984742000; 57203044203; 55743976200; 10338934200","Verification of a porous media model for the partial oxidation of a chemically reacting fixed-bed","2024","Fuel","375","","132582","","","9","10.1016/j.fuel.2024.132582","https://www.scopus.com/pages/publications/85199721138?origin=resultslist","Article","Final","","Scopus","2-s2.0-85199721138"
"Verdejo H.; Moreira P.; Kliemann W.; Becker C.; Delpiano J.","Verdejo, Humberto (35333048600); Moreira, Pablo (57221198212); Kliemann, Wolfgang (6603712935); Becker, Cristhian (56673462000); Delpiano, José (14828754800)","35333048600; 57221198212; 6603712935; 56673462000; 14828754800","An analytical model for small signal stability analysis in unbalanced electrical power systems","2020","Applied Sciences (Switzerland)","10","24","8855","1","28","2","10.3390/app10248855","https://www.scopus.com/pages/publications/85098485343?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85098485343"
"Franco P.; Sotelo J.; Montalba C.; Ruijsink B.; Kerfoot E.; Nordsletten D.; Mura J.; Hurtado D.; Uribe S.","Franco, Pamela (57204045244); Sotelo, Julio (55331777400); Montalba, Cristian (57164068500); Ruijsink, Bram (57160365500); Kerfoot, Eric (54408706600); Nordsletten, David (22954349100); Mura, Joaquín (23005117500); Hurtado, Daniel (55221303500); Uribe, Sergio (55122312100)","57204045244; 55331777400; 57164068500; 57160365500; 54408706600; 22954349100; 23005117500; 55221303500; 55122312100","Comprehensive assessment of left intraventricular hemodynamics using a finite element method: An application to dilated cardiomyopathy patients","2021","Applied Sciences (Switzerland)","11","23","11165","","","2","10.3390/app112311165","https://www.scopus.com/pages/publications/85119974612?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85119974612"
"Barrera-García J.; Cisternas-Caneo F.; Crawford B.; Gómez Sánchez M.; Soto R.","Barrera-García, José (58843404200); Cisternas-Caneo, Felipe (57219988879); Crawford, Broderick (23395875300); Gómez Sánchez, Mariam (57203513456); Soto, Ricardo (24403038600)","58843404200; 57219988879; 23395875300; 57203513456; 24403038600","Feature Selection Problem and Metaheuristics: A Systematic Literature Review about Its Formulation, Evaluation and Applications","2024","Biomimetics","9","1","9","","","40","10.3390/biomimetics9010009","https://www.scopus.com/pages/publications/85183097880?origin=resultslist","Review","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85183097880"
"Duque P.; Parra C.; Pizarro F.; Aránguiz A.; Vega E.","Duque, Pablo (58163199300); Parra, Carlos (54961099400); Pizarro, Felix (57190814998); Aránguiz, Andrés (58162804400); Vega, Emanuel (57023414600)","58163199300; 54961099400; 57190814998; 58162804400; 57023414600","Audit Models for Asset Management, Maintenance and Reliability Processes: A Case Study Applied to the Desalination Plant","2023","Lecture Notes in Mechanical Engineering","","","","375","384","1","10.1007/978-3-031-25448-2_36","https://www.scopus.com/pages/publications/85151139472?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-85151139472"
"Ying Z.; Olguin H.; Gutheil E.","Ying, Zhaoping (57215604839); Olguin, Hernan (55908813100); Gutheil, Eva (6603935605)","57215604839; 55908813100; 6603935605","Multiple structures of laminar fuel-rich spray flames in the counterflow configuration","2022","Combustion and Flame","243","","111997","","","13","10.1016/j.combustflame.2022.111997","https://www.scopus.com/pages/publications/85124655253?origin=resultslist","Article","Final","","Scopus","2-s2.0-85124655253"
"Soto N.; Ferrer K.; Díaz K.; González C.; Taborga L.; Olea A.F.; Carrasco H.; Espinoza L.","Soto, Nitza (57217157182); Ferrer, Karoll (57212413097); Díaz, Katy (56049836400); González, César (57210538317); Taborga, Lautaro (54917081900); Olea, Andrés F. (6603911583); Carrasco, Héctor (9041590400); Espinoza, Luis (7103098526)","57217157182; 57212413097; 56049836400; 57210538317; 54917081900; 6603911583; 9041590400; 7103098526","Synthesis and biological activity of new brassinosteroid analogs of type 24-nor-5β-cholane and 23-benzoate function in the side chain","2021","International Journal of Molecular Sciences","22","9","4808","","","6","10.3390/ijms22094808","https://www.scopus.com/pages/publications/85104968905?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85104968905"
"Myers N.M.; Peña F.J.; Cortés N.; Vargas P.","Myers, Nathan M. (57214078745); Peña, Francisco J. (57196489005); Cortés, Natalia (56308848200); Vargas, Patricio (7005330462)","57214078745; 57196489005; 56308848200; 7005330462","Multilayer Graphene as an Endoreversible Otto Engine","2023","Nanomaterials","13","9","1548","","","6","10.3390/nano13091548","https://www.scopus.com/pages/publications/85159229552?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85159229552"
"Vidal J.; Carvajal A.; Huiliñir C.; Salazar R.","Vidal, Jorge (56508938000); Carvajal, Andrea (52063234100); Huiliñir, Cesar (57216785072); Salazar, Ricardo (58181874000)","56508938000; 52063234100; 57216785072; 58181874000","Slaughterhouse wastewater treatment by a combined anaerobic digestion/solar photoelectro-Fenton process performed in semicontinuous operation","2019","Chemical Engineering Journal","378","","122097","","","67","10.1016/j.cej.2019.122097","https://www.scopus.com/pages/publications/85068509971?origin=resultslist","Article","Final","","Scopus","2-s2.0-85068509971"
"Soto R.; Crawford B.; Lanza-Gutierrez J.M.; Olivares R.; Camacho P.; Astorga G.; de la Fuente-Mella H.; Paredes F.; Castro C.","Soto, Ricardo (24403038600); Crawford, Broderick (23395875300); Lanza-Gutierrez, Jose M. (54784705200); Olivares, Rodrigo (55096374700); Camacho, Pablo (57194191725); Astorga, Gino (57189029937); de la Fuente-Mella, Hanns (25960662200); Paredes, Fernando (24773930800); Castro, Carlos (7202237871)","24403038600; 23395875300; 54784705200; 55096374700; 57194191725; 57189029937; 25960662200; 24773930800; 7202237871","Solving the manufacturing cell design problem through an autonomous water cycle algorithm","2019","Applied Sciences (Switzerland)","9","22","4736","","","2","10.3390/app9224736","https://www.scopus.com/pages/publications/85075245498?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85075245498"
"Vinnett L.; Pino-Muñoz C.A.; Yianatos J.; Díaz F.; Henríquez F.","Vinnett, Luis (36905627300); Pino-Muñoz, Catalina A. (58032430800); Yianatos, Juan (7004328398); Díaz, Francisco (57205852825); Henríquez, Felipe (9249990400)","36905627300; 58032430800; 7004328398; 57205852825; 9249990400","A sensitivity analysis of kinetic characterizations in continuous flotation circuits under moderate deviations with respect to perfect mixing","2022","Physicochemical Problems of Mineral Processing","58","5","152420","","","1","10.37190/ppmp/152420","https://www.scopus.com/pages/publications/85137295911?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85137295911"
"Cruz P.; Solar M.; Astudillo H.","Cruz, Pablo (35226240700); Solar, Mauricio (55411267600); Astudillo, Hernán (6603646692)","35226240700; 55411267600; 6603646692","Towards Software Architecture as an Auditable Practice","2026","Applied Sciences (Switzerland)","16","6","3020","","","0","10.3390/app16063020","https://www.scopus.com/pages/publications/105034272767?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105034272767"
"Pinto P.; Littin M.; Rivera J.I.; Severino G.; Cruz J.J.; Fuentes A.","Pinto, P. (57216417316); Littin, M. (58550141200); Rivera, J.I. (57214812189); Severino, G. (55911944000); Cruz, J.J. (58221978600); Fuentes, A. (8725383200)","57216417316; 58550141200; 57214812189; 55911944000; 58221978600; 8725383200","A simpler tractable contour technique to model thermal radiation from buoyant diffusion flames","2023","Experimental Thermal and Fluid Science","149","","111027","","","12","10.1016/j.expthermflusci.2023.111027","https://www.scopus.com/pages/publications/85168794152?origin=resultslist","Article","Final","","Scopus","2-s2.0-85168794152"
"Camargo-Caicedo Y.; Mantilla-Romo L.C.; Bolaño-Ortiz T.R.","Camargo-Caicedo, Yiniva (56313737800); Mantilla-Romo, Laura C. (57221980693); Bolaño-Ortiz, Tomás R. (57213159787)","56313737800; 57221980693; 57213159787","Emissions reduction of greenhouse gases, ozone precursors, aerosols and acidifying gases from road transportation during the COVID-19 lockdown in Colombia","2021","Applied Sciences (Switzerland)","11","4","1458","1","18","26","10.3390/app11041458","https://www.scopus.com/pages/publications/85100851892?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85100851892"
"Aróstica M.; Rojas R.; Aguilar L.F.; Carvajal-Rondanelli P.; Albericio F.; Guzmán F.; Cárdenas C.","Aróstica, Mónica (57189524671); Rojas, Roberto (57848427100); Aguilar, Luis Felipe (58811477200); Carvajal-Rondanelli, Patricio (36023363100); Albericio, Fernando (7005138070); Guzmán, Fanny (7004463815); Cárdenas, Constanza (7003841627)","57189524671; 57848427100; 58811477200; 36023363100; 7005138070; 7004463815; 7003841627","Arginine Homopeptide of 11 Residues as a Model of Cell-Penetrating Peptides in the Interaction with Bacterial Membranes","2022","Membranes","12","12","1180","","","5","10.3390/membranes12121180","https://www.scopus.com/pages/publications/85144604180?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85144604180"
"Díaz K.; Espinoza L.; Carvajal R.; Conde-González M.; Niebla V.; Olea A.F.; Coll Y.","Díaz, Katy (56049836400); Espinoza, Luis (7103098526); Carvajal, Rodrigo (57225361980); Conde-González, Marcos (57215584462); Niebla, Vladimir (54392289800); Olea, Andrés F. (6603911583); Coll, Yamilet (24330662000)","56049836400; 7103098526; 57225361980; 57215584462; 54392289800; 6603911583; 24330662000","Biological activities and molecular docking of brassinosteroids 24-norcholane type analogs","2020","International Journal of Molecular Sciences","21","5","1832","","","16","10.3390/ijms21051832","https://www.scopus.com/pages/publications/85081234390?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85081234390"
"Yon J.; Liu F.; Morán J.; Fuentes A.","Yon, J. (15123574200); Liu, F. (55493554300); Morán, J. (55547139535); Fuentes, A. (8725383200)","15123574200; 55493554300; 55547139535; 8725383200","Impact of the primary particle polydispersity on the radiative properties of soot aggregates","2019","Proceedings of the Combustion Institute","37","1","","1151","1159","30","10.1016/j.proci.2018.07.065","https://www.scopus.com/pages/publications/85051221758?origin=resultslist","Article","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-85051221758"
"Demarco R.; Consalvi J.-L.; Fuentes A.","Demarco, Rodrigo (42361029000); Consalvi, Jean-Louis (6506341914); Fuentes, Andrés (8725383200)","42361029000; 6506341914; 8725383200","A calibrated soot production model for ethylene inverse diffusion flames at different Oxygen Indexes","2018","Fuel","212","","","1","11","12","10.1016/j.fuel.2017.10.038","https://www.scopus.com/pages/publications/85031094769?origin=resultslist","Article","Final","","Scopus","2-s2.0-85031094769"
"Cornejo I.; Nikrityuk P.; Hayes R.E.","Cornejo, Ivan (39761491700); Nikrityuk, Petr (10338934200); Hayes, Robert E. (57203044203)","39761491700; 10338934200; 57203044203","Multiscale RANS-based modeling of the turbulence decay inside of an automotive catalytic converter","2018","Chemical Engineering Science","175","","","377","386","29","10.1016/j.ces.2017.10.004","https://www.scopus.com/pages/publications/85032859068?origin=resultslist","Article","Final","","Scopus","2-s2.0-85032859068"
"Acevedo C.; Allendes A.; Campaña G.; Jaques A.; Naranjo C.; Sepúlveda G.","Acevedo, Cristian (7004963806); Allendes, Alejandro (36639419000); Campaña, Gilberto (57208147928); Jaques, Aldonza (22834960500); Naranjo, César (57202452826); Sepúlveda, Gonzalo (60090646800)","7004963806; 36639419000; 57208147928; 22834960500; 57202452826; 60090646800","Fick and Fokker-Planck problems: A finite element comparison","2025","Physics of Fluids","37","9","093116","","","0","10.1063/5.0280039","https://www.scopus.com/pages/publications/105015574022?origin=resultslist","Article","Final","","Scopus","2-s2.0-105015574022"
"Carvajal A.; de la Fuente J.; Santibañez P.; Jofré-Dupré P.; Navia D.; Donoso-Bravo A.; Poblete-Castro I.; Serrano A.","Carvajal, Andrea (52063234100); de la Fuente, Juan (8648287000); Santibañez, Pablo (59959229400); Jofré-Dupré, Pablo (59175471600); Navia, Daniel (55263003900); Donoso-Bravo, Andrés (25723108900); Poblete-Castro, Ignacio (54973889700); Serrano, Antonio (55595398900)","52063234100; 8648287000; 59959229400; 59175471600; 55263003900; 25723108900; 54973889700; 55595398900","Microbial inoculum selection for product composition tuning in methane-arrested anaerobic leach bed reactors","2025","Journal of Environmental Chemical Engineering","13","6","120326","","","0","10.1016/j.jece.2025.120326","https://www.scopus.com/pages/publications/105022506141?origin=resultslist","Article","Final","","Scopus","2-s2.0-105022506141"
"Pinto P.; Cabrera A.; Cruz J.J.; Contreras J.; Severino G.; Demarco R.; Elicer-Cortés J.C.; Fuentes A.","Pinto, P. (57216417316); Cabrera, A. (56814371600); Cruz, J.J. (58221978600); Contreras, J. (56537780200); Severino, G. (55911944000); Demarco, R. (42361029000); Elicer-Cortés, J.C. (6603367970); Fuentes, A. (8725383200)","57216417316; 56814371600; 58221978600; 56537780200; 55911944000; 42361029000; 6603367970; 8725383200","Effects of wildland fuel moisture content on radiant heat flux emitted by a laminar non-premixed flame","2020","Applied Thermal Engineering","181","","115968","","","11","10.1016/j.applthermaleng.2020.115968","https://www.scopus.com/pages/publications/85091349344?origin=resultslist","Article","Final","","Scopus","2-s2.0-85091349344"
"Merkx M.J.M.; Sandoval T.E.; Hausmann D.M.; Kessels W.M.M.; Mackus A.J.M.","Merkx, Marc J. M. (57195906209); Sandoval, Tania E. (57197507023); Hausmann, Dennis M. (7005542116); Kessels, Wilhelmus M. M. (7006410054); Mackus, Adriaan J. M. (22951010100)","57195906209; 57197507023; 7005542116; 7006410054; 22951010100","Mechanism of Precursor Blocking by Acetylacetone Inhibitor Molecules during Area-Selective Atomic Layer Deposition of SiO2","2020","Chemistry of Materials","32","8","","3335","3345","66","10.1021/acs.chemmater.9b02992","https://www.scopus.com/pages/publications/85089940188?origin=resultslist","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85089940188"
